Id,Title,Description,Category,CampName,VenueName,SubmitterName,LocationNote,Date,StartTime,DurationMinutes,IsRecurring,PriorityRank,Status,SubmittedAt,Host
ff0778d0-326c-4768-86a6-5fb989cdf01c,Blind Speed Dating,"Come along to our workshop which will provide a new way to speed-date, involving blindfolds and touch.",Workshop,Oasis Playground,,,Chill Area,2026-07-07,15:00,60,No,1,Approved,2026-06-02 15:07:01,Marie-Elise & Ania
f32debb3-4e68-4956-959c-3887b39f998d,Authentic Movement,"Authentic Movement is a free-form bodywork practice where we explore our inner images, exploring and expressing the emotions and sensations that emerge in the moment without judgment. It is a tool for deep self-knowledge that allows us to connect with our presence..",Adults,sssh!,,,sssh! Dome,2026-07-07,15:00,60,No,1,Approved,2026-06-04 13:14:58,Marta
b1c217d7-8d6e-4389-b70e-8b59178422c9,Somatic Exploration,"We move, and we allow ourselves to be moved—beginning in solo exploration and gradually expanding into partner practice.
This is not a workout. It’s an opportunity to turn your attention inward, slow down, and connect with what is alive within you. Through a blend of breathwork, QiGong-inspired movement, meditation, and embodied awareness, we’ll cultivate presence, curiosity, and connection.",Workshop,Olive Odyssey,,,,2026-07-07,15:00,60,No,1,Approved,2026-06-04 20:42:01,Toni
5a247c2f-9316-4bad-ba15-c3580b5960ee,Colorful sexploration,"We brought the canvas and paints, you are our brushes. Create art with your bodies or toys and eternalize your lust on our canvas. Might turn into an orgy or a colorful playfight.",Adults,Come & Play,,,Open Space,2026-07-07,15:00,120,No,1,Approved,2026-06-05 21:26:52,Ela
1a745748-7a9f-4bee-b5df-ce0444c34a77,How not to be a (male) dickhead,"Let's talk machismo, toxic masculinity, feminism and how  the burner scene might be less attentive than it presents itself.",Workshop,Shenanicamp,,,,2026-07-07,15:00,90,No,1,Approved,2026-06-10 15:18:57,Marius
6cf6a223-849c-44df-b152-e7ec3034d37c,Vipassana Meditation,"You are a Vipassana practicioner and want to share a meditation with your fellow burners? Come to our dome, we have shade and pillows!",Spiritual / Healing,Belly Town,,,Belly Town,2026-07-07,15:00,60,No,1,Approved,2026-06-07 14:54:46,Dje
8f7393b7-1723-4a6a-aa0f-80f8aa2532ab,One ring to rule all seamen,"Not some fanfiction pornparody of Lord of the Rings and Pirates of the Caribbean. 

Learn about male contraception. How to protect yourself and your partner from unwanted pregnancies. Ama and experience sharing.",Other,Curious Creatures,,,Curious Creatures - Dome,2026-07-07,15:00,60,No,1,Approved,2026-06-08 11:24:25,Space Cowboy
1ab1c9e3-0f3a-4f37-8932-9ae237580b15,The Art of Seductive Negotiation,"Method of nine steps to enlarge the angles of any Negotiation, whether it is with your boss, your colleague, your partner, your kids and even your cat or dog in such a way to convert a Win-Loose discussion into a Win-win discussion.",Workshop,,MoE - Middle of Elsewhere,Ania,,2026-07-07,15:00,60,No,0,Approved,2026-06-08 13:31:07,Merlin 
ab6c5b1b-6401-4266-8c4b-53e2f902fba4,Kitty Playtime,"Channel your inner feline and join our kitty playground in the dust! Here, we'll explore life through the eyes of our mischievous kitty alter egos. We'll think and act like cats — stretch, scratch, chill, groom (with ice), and play, with toys and with each other.",Workshop,Here & Meow,,,Beduina,2026-07-07,15:00,60,No,1,Approved,2026-06-08 16:08:56,Sibel
539c1e9e-4d9c-4f31-8461-deb7502fe5bb,OPENguin House,"For one hour each day, The Slutty Penguin Bar will temporarily relinquish control of its climate-controlled empire. We invite other camps, artists, performers, educators, weirdos, visionaries, and anyone with a questionable idea to host their own event inside our luxurious refrigerated penguin sanctuary. Want to teach a workshop? Host a discussion? Perform interpretive dance? Start a cult? End a cult? This is your hour. Sign up 24 h in advance.",Other,,The Slutty Penguin Bar,Spacefish,The Slutty Penguin Bar,2026-07-07,15:00,60,Yes,0,Approved,2026-06-08 21:23:02,tbd
539c1e9e-4d9c-4f31-8461-deb7502fe5bb,OPENguin House,"For one hour each day, The Slutty Penguin Bar will temporarily relinquish control of its climate-controlled empire. We invite other camps, artists, performers, educators, weirdos, visionaries, and anyone with a questionable idea to host their own event inside our luxurious refrigerated penguin sanctuary. Want to teach a workshop? Host a discussion? Perform interpretive dance? Start a cult? End a cult? This is your hour. Sign up 24 h in advance.",Other,,The Slutty Penguin Bar,Spacefish,The Slutty Penguin Bar,2026-07-08,15:00,60,Yes,0,Approved,2026-06-08 21:23:02,tbd
539c1e9e-4d9c-4f31-8461-deb7502fe5bb,OPENguin House,"For one hour each day, The Slutty Penguin Bar will temporarily relinquish control of its climate-controlled empire. We invite other camps, artists, performers, educators, weirdos, visionaries, and anyone with a questionable idea to host their own event inside our luxurious refrigerated penguin sanctuary. Want to teach a workshop? Host a discussion? Perform interpretive dance? Start a cult? End a cult? This is your hour. Sign up 24 h in advance.",Other,,The Slutty Penguin Bar,Spacefish,The Slutty Penguin Bar,2026-07-09,15:00,60,Yes,0,Approved,2026-06-08 21:23:02,tbd
539c1e9e-4d9c-4f31-8461-deb7502fe5bb,OPENguin House,"For one hour each day, The Slutty Penguin Bar will temporarily relinquish control of its climate-controlled empire. We invite other camps, artists, performers, educators, weirdos, visionaries, and anyone with a questionable idea to host their own event inside our luxurious refrigerated penguin sanctuary. Want to teach a workshop? Host a discussion? Perform interpretive dance? Start a cult? End a cult? This is your hour. Sign up 24 h in advance.",Other,,The Slutty Penguin Bar,Spacefish,The Slutty Penguin Bar,2026-07-10,15:00,60,Yes,0,Approved,2026-06-08 21:23:02,tbd
539c1e9e-4d9c-4f31-8461-deb7502fe5bb,OPENguin House,"For one hour each day, The Slutty Penguin Bar will temporarily relinquish control of its climate-controlled empire. We invite other camps, artists, performers, educators, weirdos, visionaries, and anyone with a questionable idea to host their own event inside our luxurious refrigerated penguin sanctuary. Want to teach a workshop? Host a discussion? Perform interpretive dance? Start a cult? End a cult? This is your hour. Sign up 24 h in advance.",Other,,The Slutty Penguin Bar,Spacefish,The Slutty Penguin Bar,2026-07-11,15:00,60,Yes,0,Approved,2026-06-08 21:23:02,tbd
539c1e9e-4d9c-4f31-8461-deb7502fe5bb,OPENguin House,"For one hour each day, The Slutty Penguin Bar will temporarily relinquish control of its climate-controlled empire. We invite other camps, artists, performers, educators, weirdos, visionaries, and anyone with a questionable idea to host their own event inside our luxurious refrigerated penguin sanctuary. Want to teach a workshop? Host a discussion? Perform interpretive dance? Start a cult? End a cult? This is your hour. Sign up 24 h in advance.",Other,,The Slutty Penguin Bar,Spacefish,The Slutty Penguin Bar,2026-07-12,15:00,60,Yes,0,Approved,2026-06-08 21:23:02,tbd
3d2e147c-178a-4789-9f85-da24b076074b,Auto-hypsnosis for beginners,"Have you ever tried to find your totem animal during a chaman trip, but always fall asleep or get bored before the end ? This workshop is for you ! 
A logical step-by-step guide on how to let go, for the overthinker you are.",Workshop,Werkhaüs,,,,2026-07-07,15:00,60,No,2,Approved,2026-06-08 22:59:32,Little B
00e3c519-8781-474d-b1d1-9a2ff5d06939,Talk: Sex-Positive Co-living,"A circle for anyone curious about or already living in sex-positive shared spaces. Share your experiences of the creation, everyday rhythms, and challenges of intentional co-living with a sex-positive culture. This session is sparked by a project to create a sex-positive flatshare in Bordeaux — all stories and questions welcome.",Workshop,Peach Please,,,Dome,2026-07-07,15:10,60,No,1,Approved,2026-06-08 11:42:32,Oysha
96e42b22-8532-429a-b2d2-b9c3d79d21b0,"Carajillos, hobbits, music and palique","Carajillos (coffee + alcohol), hobbits (hobbits), music (músic) and palique (talking)",Food and drink,Bread & Tomato,,,Hobbitown,2026-07-07,15:30,60,No,1,Approved,2026-06-08 11:20:42,Hobbits
6c72f70e-beb5-4f86-b241-9495d3f6da1a,40 ways around the C0ck,"Explore 40+ creative ways to massage your partner’s penis with care, presence and playfulness ! 🍆🪄This playful, guided 2h journey is an invitation to unleash creativity, deepen connection & spice up intimacy.  You will travel through mountains, jungle and underwater world, meeting a cute squirrel, a magical butterfly, a playful octopus and other surprising creatures.... inspiring creative ",Adults,Yes!,,,Dome,2026-07-07,15:30,120,No,1,Approved,2026-06-08 11:33:26,Yna
b07e290c-5b30-441d-afa7-6af57323a295,K-not tying,"Master both utility and pleasure in ""K-not tying."" This dual-purpose workshop bridges practical survival skills with intimate sensory exploration. Learn essential knots like the Bowline and Trucker’s Hitch for securing gear, then apply those same mechanics to safe, stylish, tension-based play. Discover how physics, trust, and tension transform both your backcountry adventures and your intimate life.",Workshop,Hyperflow,,,Dome,2026-07-07,15:30,60,No,1,Approved,2026-06-06 14:57:47,Semyon
3004cb31-00ad-48f1-93b9-e87211047a94,Shibari people puppet show,"8 puppet masters. 4 puppets. 0 dignity. In this gloriously silly experiment, willing bodies become marionettes - lashed to the scaffolding, strings pulled, limbs dancing at the mercy of collaborative chaos. Riggers need a sense of humor and a solid single column tie. More experience welcome. Puppets need only trust, flexibility, and a readiness to be ridiculous. Come clean. Bring ropes if you have",Adults,Curious Creatures,,,Curious Creatures - Mansion,2026-07-07,15:30,120,No,1,Approved,2026-06-08 11:34:58,Lilou and Captain Jack
a56e0e60-01cf-45ec-bc04-1762fe2e29e6,Slow Dating,"A soft and playful space to meet other curious creatures through intentional conversations, prompts, movement, and mindful connection. The opposite of speed dating: no rush, no pressure to impress, just humans meeting slowly beyond small talk. Shy humans, introverts, and awkward creatures welcome.",Workshop,Curious Creatures,,,Curious Creatures - Dome,2026-07-07,16:00,90,No,1,Approved,2026-06-08 11:31:40,Lani
3a6eab03-c815-4ab3-b153-85b9bbbf3d7c,Space Care,"A space of care and sweetness, to share slow and gentle touch, caresses, hugs, sensuality, and laughter. All with mindfulness, authenticity, and consent. An invitation to deep relaxation, vulnerability, letting go, and to connect with yourself and others in another dimension.",Adults,sssh!,,,sssh! Dome,2026-07-07,16:00,60,No,1,Approved,2026-06-04 13:15:37,Elio
7526ce64-6093-4052-88ca-efb0b65c84f6,MoonCows Opening Party,"Come and moooeet the cows! Drinks will be served, mooosic will be played, and fun will be had. This will put you in a good moooooood.",Party,Mooncows,,,MoonCows Lounge,2026-07-07,16:00,120,No,1,Approved,2026-06-07 21:25:02,
cfb11225-0fce-4d16-af8e-56605ac451f1,Nail bar,Bring your nails and they will be painted!,Other,Mooncows,,,MoonCows Lounge,2026-07-07,16:00,60,Yes,1,Approved,2026-06-07 21:29:59,Katya
cfb11225-0fce-4d16-af8e-56605ac451f1,Nail bar,Bring your nails and they will be painted!,Other,Mooncows,,,MoonCows Lounge,2026-07-08,16:00,60,Yes,1,Approved,2026-06-07 21:29:59,Katya
549ba833-5771-43df-b7b6-218cba53f893,New Land for Elsewhere: from idea to community ownership!,"Following the lead from other burns, we’re exploring owning our own site. After last year's successful campaign to find people who pledge money, we have enough funds for the next steps of purchasing and owning the land. We will deepen what we have done, explain some of the bottlenecks and discuss next steps! Join this talk to learn about our progress, next steps, financing, and how you can get involved. Your participation is key to our success!!",Workshop,Wonderever,,,Wonder Carpet,2026-07-07,16:00,60,No,1,Approved,2026-06-07 22:16:37,Ward & Pablo
20781a45-eb07-464d-ad0a-b02a2d40d751,Ragga dancehall,"Discover Dancehall, a dance style from Jamaica. You'll learn the basic steps of this energetic dance. Come move your hips. As good old Sean Paul would say: “So mi go so dem” — here we go!",Workshop,Belly Town,,,Belly Town,2026-07-07,16:00,60,No,1,Approved,2026-06-04 15:08:19,Crolle
5b9f059a-d83c-40fa-b4bf-acc035a83568,Afternoon Jam,JamHouse opening the Burn with a sweet afternoon open jam in the glorious sun,Chillout,JamHouse,,,,2026-07-07,16:00,120,No,1,Approved,2026-06-08 07:40:24,
e3ad5ee6-6e8f-400a-980d-af4136f6a39b,Move like the animal you are  ,"Before the gym, before the chair you moved like an animal. This workshop takes you back there. Crawl like an ape, slither like a lizard, leap like a frog, stalk like a cat. Get on the floor, stretch, crawl and play with fellow creatures. Connect to the intelligence living within you. Discover movements that surprise you, and remember how much fun it is to be on all fours. Come as you are. Find your pack at Garden of Joy. 
",Workshop,Garden of Joy,,,Garden of Joy,2026-07-07,16:00,90,No,1,Approved,2026-06-07 22:32:10,Basem
d19cfaf5-ce65-4ca3-9578-59705f4b1296,Speed dating for queer guys,"Whether you're looking for new friendships, burn partners, or a more special connection, come meet other queer men (cis, trans, and non-binary). A few minutes to chat, lots of possibilities for what comes next. Workshop in EN & FR",Workshop,Glowy Owl,,,,2026-07-07,16:00,120,No,1,Approved,2026-06-08 21:01:11,Dune & Etienne
72da7d93-2543-4571-a702-49efbdb15bc8,"Drinks, DJs & Wild Olives","Join us at Olive Odyssey Camp for a late-afternoon sonic journey where warm daylight grooves melt into deep sunset emotions. Gather, connect, dance and surrender to the magic of the golden hour as we celebrate community, creativity and the art of presence.",Party,Olive Odyssey,,,,2026-07-07,16:00,180,Yes,1,Approved,2026-06-08 09:08:15,Olive Odyssey Camp
72da7d93-2543-4571-a702-49efbdb15bc8,"Drinks, DJs & Wild Olives","Join us at Olive Odyssey Camp for a late-afternoon sonic journey where warm daylight grooves melt into deep sunset emotions. Gather, connect, dance and surrender to the magic of the golden hour as we celebrate community, creativity and the art of presence.",Party,Olive Odyssey,,,,2026-07-08,16:00,180,Yes,1,Approved,2026-06-08 09:08:15,Olive Odyssey Camp
72da7d93-2543-4571-a702-49efbdb15bc8,"Drinks, DJs & Wild Olives","Join us at Olive Odyssey Camp for a late-afternoon sonic journey where warm daylight grooves melt into deep sunset emotions. Gather, connect, dance and surrender to the magic of the golden hour as we celebrate community, creativity and the art of presence.",Party,Olive Odyssey,,,,2026-07-09,16:00,180,Yes,1,Approved,2026-06-08 09:08:15,Olive Odyssey Camp
72da7d93-2543-4571-a702-49efbdb15bc8,"Drinks, DJs & Wild Olives","Join us at Olive Odyssey Camp for a late-afternoon sonic journey where warm daylight grooves melt into deep sunset emotions. Gather, connect, dance and surrender to the magic of the golden hour as we celebrate community, creativity and the art of presence.",Party,Olive Odyssey,,,,2026-07-10,16:00,180,Yes,1,Approved,2026-06-08 09:08:15,Olive Odyssey Camp
72da7d93-2543-4571-a702-49efbdb15bc8,"Drinks, DJs & Wild Olives","Join us at Olive Odyssey Camp for a late-afternoon sonic journey where warm daylight grooves melt into deep sunset emotions. Gather, connect, dance and surrender to the magic of the golden hour as we celebrate community, creativity and the art of presence.",Party,Olive Odyssey,,,,2026-07-11,16:00,180,Yes,1,Approved,2026-06-08 09:08:15,Olive Odyssey Camp
72da7d93-2543-4571-a702-49efbdb15bc8,"Drinks, DJs & Wild Olives","Join us at Olive Odyssey Camp for a late-afternoon sonic journey where warm daylight grooves melt into deep sunset emotions. Gather, connect, dance and surrender to the magic of the golden hour as we celebrate community, creativity and the art of presence.",Party,Olive Odyssey,,,,2026-07-12,16:00,180,Yes,1,Approved,2026-06-08 09:08:15,Olive Odyssey Camp
94cc11a2-0521-4f4f-9ed5-a6f1b4f507ea,A Mole New World,A participatory exploration of dermatological findings and deeply questionable astrology — indulging in minimalist body painting and the human tendency to assign meaning to absolutely everything,Workshop,Yes!,,,Mr Stretchy,2026-07-07,16:30,75,No,1,Approved,2026-06-06 09:17:20,Kim
86263368-09b9-49b7-a17b-fe540e0cef3b,Spank Party,"We all have reasons to deserve a good spanking. Come confess your sins and claim the punishment you deserve! Willing bottoms, caring hands, and mandatory consent — that's the only rule of the house.",Adults,Peach Please,,,Dome,2026-07-07,16:30,60,No,1,Approved,2026-06-08 11:42:32,Frédéric
d3deb1d8-c2d4-4b43-a300-c47e4283e17f,Deep connection,"""A discussion might be seen as an egg:
 - the shell are the small talks
 - the white are the emotional talks
 - the yolk are the sharing moments and emotions in the subjects we have
 
 Let's do some active listening, deep talk and learn how we are outside of our physical form""",Workshop,sssh!,,,sssh! Dome,2026-07-07,17:00,90,No,1,Approved,2026-06-04 13:16:18,Simon
8bd4906a-dd67-415e-a1d3-08ec0cdac72d,TripAdvisor,"Ready to party or embark on an inner journey with peace of mind? Bring a sample of your favorite molecules and discover their composition. Using over a dozen different reagents, we'll help you identify the components and eliminate unwanted substances, ensuring your safety.",Workshop,Belly Town,,,Belly Town,2026-07-07,17:00,60,No,1,Approved,2026-06-04 15:13:08,Jonas
26c4b5bc-a0b5-48ac-93a9-c60e13132bec,Support Group for Good Looking People,"Good looking people have unique problems that are rarely discussed. This can lead to feelings of social exclusion and isolation. If you're close to a 10 and struggling, then come and find solace with others who navigate the good looking path through life. ",Spiritual / Healing,Shenanicamp,,,Shenanicamp,2026-07-07,17:00,60,No,1,Approved,2026-06-07 13:38:49,Becca and Cem
ce1d172c-89da-4f97-8863-e76a993b7749,Mushroom Tea Party,"Welcome to Wonderland. How about a cup of tea to get in the mood? The Royal Mushroom Family is throwing a party in YOUR honour, with Alice and the Mad Hatter. There will be tea, cakes, and a touch of magic. Don't be shy — we're all mad here. Bring a cup and a hat.",Party,Barrio del Sol,,,,2026-07-07,17:00,120,No,1,Approved,2026-06-08 16:12:36,the Royal Mushroom Family
3f3594ba-fd1b-4a3e-ab48-8a480a89a841,Mad Tea Party! ,"Come join a magical trip to the cozy Wonderlands of Alice, where we will share a magic tea potion and make new connections to the tunes of a our ecstatic Dj’s, bringing every day a different vibe - from a grounding moment of ‘calm and connect’ to, who knows, some madness may await! An assortment of teas hot and cold will of course be served to you by our fantastical creatures who might also guide you trough our rabbit hole.",Food and drink,Camp Cambio,,,,2026-07-07,17:00,120,No,1,Approved,2026-06-14 10:37:44,Julia & Sander 
7a22804e-1aec-4cc2-89ec-5880d723941c,Consent 102: The Advanced Edition!,"Do you already have a solid consent background, but would you like to expand your horizons even more? In this talking workshop we'll handle subjects as risk profiles, why do we do what we do, rejection, what if things go wrong, consent for cnc, trauma-aware consent, and potentially also other topics being brought up by the audience. Come and learn, share and prepare yourself for more intense play!",Adults,Come & Play,,,Thunderdome,2026-07-07,17:30,90,No,1,Approved,2026-06-05 21:26:52,Lies
b06a3a0d-c2bf-49aa-9ad3-4bb5bbb1e68b,Hysterical Political Discussion,"A performance to participate in or watch, featuring people discussing a political topic while others have sex with them First topic: “Is BDSM political?”",Adults,Come & Play,,,Open Space,2026-07-07,17:30,60,No,1,Approved,2026-06-05 21:26:52,phaune
16452c6d-8d5c-4887-b7dd-98b022f2b053,Cult of Schnapps!,"Come join my ""Cult of Schnapps"" where I invite you all to a semi traditional Swedish midsummer celebration! I will teach y'all some traditional Swedish drinking songs (translated by my best ability into English) along side with a tasting of some traditional Swedish liquors and maybe even a short history lesson on Swedens long lived tradition of hilarious drinking songs. All of it coming together into a complete celebratory, midsummeresque ritual.",Food and drink,EYAO,,,Eat Your Art Out,2026-07-07,17:30,90,No,1,Approved,2026-06-06 23:14:19,Rose
f52b561d-e033-40ff-aa49-bb587ee3e7b1,Speed Friendship,"Are you new, don't know anyone, shy or whatever - then come to speed friendship!  it's like speed dating without the cheesy pick up lines (well.. in theory).",Workshop,Garden of Joy,,,Garden of Joy,2026-07-07,17:30,60,No,1,Approved,2026-06-07 22:38:02,Gonzo
4e672af9-a400-4f49-808d-321447e5eed0,"""Live Body Sculpture"" ","Using plaster bandage, we will build in one hour the Body print of your  body, your limbs. Dried thanks to the desert wind,  we will paint it in gold and it will  be part of the Golden lady processionas a celebration",Workshop,Barrio Espace,,,,2026-07-07,17:30,60,No,1,Approved,2026-06-08 23:27:59,"Marianne, Lucie"
a4b5e908-b255-48a5-8309-602e4c29cdeb,Resonances,"Come and meet other nobodies without the dangerous corruptions of your eyes and ears. See whose body your body resonates best with! Resonate beyond reason. Sensuality is very welcome but no genital touch.

You will be blindfolded to fully experience the connection. At any time you can stop the interaction, eventually lift the blindfold, before being moved in front of another nobody.

I facilitated this WS at Glitch and Come&Play last year",Adults,Glitch,,,Glitch,2026-07-07,18:00,90,No,2,Approved,2026-06-04 10:56:36,Kho Ben
2ebf6065-199a-485a-a842-62c7ffe1b4f7,Apéro Marseillais (Pastis),"Just a little pastis tasting activity, in a very marseillese mood. 
Une simple activité de dégustation quelques pastis, bien frais histoire de se régaler OH KONG ! ",Food and drink,Ran'Dome®,,,Saloon,2026-07-07,18:00,90,No,1,Approved,2026-06-07 21:02:55,Adrian
edb15455-f72a-4f81-8bec-ffb3e4164605,Playfight,"The two friends burst into a playful playfight, laughing as they dodged exaggerated punches and dramatic tackles. Neither was trying to win-they were too busy giggling, pretending to be action heroes while stumbling around in a harmless battle of silliness.",Adults,Olive Odyssey,,,,2026-07-07,18:00,120,No,1,Approved,2026-06-04 20:26:09,Toni
4cc2b82c-0398-412f-a470-e2a387627005,Intro to Power Dynamics,Are you curious to explore consensual power dynamics during play? Is there a powerful dominant inside you or a willing submissive? Come create a relationship with these parts of yourself in a safe beginner friendly atmosphere!,Workshop,Yes!,,,Dome,2026-07-07,18:00,60,No,1,Approved,2026-06-05 18:08:21,Charlie
cc73291d-250d-4ff5-8722-f7de05669412,Sensual Goddess Playground,"What happens when women give each other permission to be fully sensual? Join us for a playful contact dance journey where movement becomes flirtation with life itself. We’ll shed the “good girl,” awaken our senses, explore desire, pleasure, softness, power, and expression through music, touch, and dance. Within a safe container, we’ll celebrate the wild, magnetic goddess within- and discover how one woman’s freedom gives every woman permission to",Adults,Jugaton,,,Jugaton Salon,2026-07-07,18:00,90,No,1,Approved,2026-06-08 08:59:30,Tal
b99d6074-243f-4620-b7ef-ac361baa3677,The whipped cream Olympics,"Whipped Cream is amazing, tasty, foamy and also very playful ! Several sprays, several teams, one goal: winning the Olympics and eating a quite right amount of cream! Lactose free option available.",Food and drink,Desert Dessert,,,,2026-07-07,18:00,120,No,1,Approved,2026-06-06 23:57:52,"Kevinou, Pi"
488fc368-246a-4986-a230-7f34f6fd923b,The Connection Game,"Because connection is what makes life meaningful, we will use this game as a way to meet and connect. There are only two rules:
1) No one does anything they don’t want to do
2) WE make up the rules!",Workshop,Ran'Dome®,,,Big Dôme,2026-07-07,18:00,60,No,1,Approved,2026-06-07 21:11:20,Lolo
29235ce7-bb47-45e6-bc68-21d54c80639f,The Epic Speech Platform,"The microphone is in your hand, the crowd is ready. As the words leave your mouth, to a background of the most epic movie soundtracks, you feel the rush of glory: the crowd is going wild, in an ecstasy of cheering, for whatever the fuck you want to say. 
Come experience the most epic hour of Nowhere. Say anything you want. We will cheer you.",Other,ÜBERFIASCO,,,Überfiasco,2026-07-07,18:00,60,No,1,Approved,2026-06-09 13:56:56,Jack Fiasco
116f428d-e549-4c73-9438-ec519f693eb5,"Say the Feeling, Drop the Blame","A Practical Method for the Avoidance of Spirals of Mutual Blame, Founded Upon the Honest Expression of One’s Feelings, and Demonstrated Through Exercises and the Examination of Particular Cases, after the Works of Marshall Rosenberg. 
In this Nonviolent Communication (NVC) workshop, we'll practice expressing ourselves so we're better heard, talking about difficult things without hurting each other even more...",Workshop,sssh!,,,sssh! Dome,2026-07-07,18:30,90,No,1,Approved,2026-06-04 13:18:25,Dmytro
9d0fc88d-c2da-4fb5-a48f-4b7b3efcdd23,Humen buffet,"Have you ever fantasized about becoming the manu? Becoming a mouthwatering fruit, or being used as a cheese platter? Maybe your late-night fantasies involve being covered in whipped cream while people indulge you?
Or are you the snacky one- craving a bite out of naked bodies?
If so, grab a shower(!) and come indulging in the Garden of Joy style buffet!",Adults,Garden of Joy,,,Garden of Joy,2026-07-07,18:30,90,No,1,Approved,2026-06-08 18:31:32,Shushu
ec943cc7-012a-4711-a474-71daf72f61f9,Hack Your Kink,"Make everyday items into kinky toys! Got ideas, materials, or tools? Bring 'em along! All are welcome, from IKEA mods to hardware store items and whatever you find in your kitchen. We'll exchange ideas and make some kinky toys ourselves. Tools provided.",Adults,Come & Play,,,Open Space,2026-07-07,19:00,60,No,1,Approved,2026-06-05 21:26:52,Foxxy
4f8ea82f-b5d7-4280-ad47-4469a3ba5deb,Bad bad bunny,Sick of those esthetic-instagram-lookatmybutt shibari workshops ? But you still love the hemp ? You like being toppled but this is supposed to be earned ? This workshop is for you. Your typical escape shibari workshop: come and be your worst bunny. Bring your own rope.,Adults,Come & Play,,,Thunderdome,2026-07-07,19:00,60,No,1,Approved,2026-06-05 21:26:52,Prosper
b5fc9014-4af8-493b-94bb-acb730c43cc2,Open Mic,"Would you like to share something with an audience? A banjo song, your favourite poem, a riveting experience? A juggling act or a breathing exercise? Anything goes! Come share your talents with us at MoN's Open Mic!",Chillout,,MoE - Middle of Elsewhere,Ania,,2026-07-07,19:00,60,Yes,0,Approved,2026-06-08 13:35:37,
b5fc9014-4af8-493b-94bb-acb730c43cc2,Open Mic,"Would you like to share something with an audience? A banjo song, your favourite poem, a riveting experience? A juggling act or a breathing exercise? Anything goes! Come share your talents with us at MoN's Open Mic!",Chillout,,MoE - Middle of Elsewhere,Ania,,2026-07-08,19:00,60,Yes,0,Approved,2026-06-08 13:35:37,
b5fc9014-4af8-493b-94bb-acb730c43cc2,Open Mic,"Would you like to share something with an audience? A banjo song, your favourite poem, a riveting experience? A juggling act or a breathing exercise? Anything goes! Come share your talents with us at MoN's Open Mic!",Chillout,,MoE - Middle of Elsewhere,Ania,,2026-07-10,19:00,60,Yes,0,Approved,2026-06-08 13:35:37,
e498ebad-0159-40f5-b076-e7bf441efc83,The Haphazard Eatery ,"As if life isn't random enough we bring you ""the Haphazard Eatery"".
Don't find us, we'll find you. Bring an open mind and an empty stomach. We'll serve the rest.",Food and drink,,Somewhere on the Playa,Inge,,2026-07-07,19:00,120,Yes,0,Approved,2026-06-08 19:29:13,Team Nomade
e498ebad-0159-40f5-b076-e7bf441efc83,The Haphazard Eatery ,"As if life isn't random enough we bring you ""the Haphazard Eatery"".
Don't find us, we'll find you. Bring an open mind and an empty stomach. We'll serve the rest.",Food and drink,,Somewhere on the Playa,Inge,,2026-07-09,19:00,120,Yes,0,Approved,2026-06-08 19:29:13,Team Nomade
222d0386-73db-4335-9488-a2edd4431dd6,JamHouse presents MOON (feat. open jam),We kick it off with a (suprisingly) rehersed set of Barcelona based band Matter Out of Nowhere (M.O.O.N). Then a bit of open jam for people to join,Party,JamHouse,,,,2026-07-07,20:00,120,No,1,Approved,2026-06-08 07:40:24,Frank
56a2df3d-67c8-4cd0-bef2-d16a3f4efb10,Role fluid Salsa dancing!,"Are you an absolute beginner in Salsa? Have you ever dreamed of trying but always been too shy? Have always been a leader/follower and would love to try the other role? Then this workshop is for you!  We are gonna teach the basics of salsa from scratch and then put it together in a nice and fun circle that is called Rueda de Casino :) Everybody is welcome, no previous experience needed!",Workshop,Curious Creatures,,,Curious Creatures - Dome,2026-07-07,20:15,60,No,1,Approved,2026-06-08 10:24:04,Daniel G and Ropesfairy
00bb597b-dc45-4ee3-9fe3-a1d60b360440,Relaxed Yoga,"Yin Yoga for the most relaxed dusty creatures. Use whatever you like to become as much relaxed as possible before you come. BYO mats!

Join us for a 40-minute relaxation session as we stretch our muscles into all sorts of unique poses! Musicians are highly welcome to come play live music and set the vibe.",Workshop,Herding Cats,,,Herding Cats Camp,2026-07-07,20:30,60,No,1,Approved,2026-06-01 15:21:18,Mariana
56de1ca7-0f27-4e50-851e-6bf2de11da9a,Barrio del Cambio Party,What do neighbours do on a first date? They throw a double-camp PARTYYY!! Join us and meet the monster baby created by the wild collaboration between Barrio del Sol and Camp Cambio! We'll start at Barrio del Sol (20:30 - 22:30) and then Camp Cambio (22:30-00:30). ,Party,Barrio del Sol,,,,2026-07-07,20:30,240,No,1,Approved,2026-06-06 20:44:35,
a570d843-38bc-4ee2-9296-24f2e1458732,Live ASMR,"Have you ever wondered whether you can experience ASMR in real life? Well, your next adventure awaits! Join for cozy, small-group sessions where we dive into the possibilities of live ASMR. Let's experiment with sounds, share the relaxation, and discover whether we can make each other tingle.",Adults,Curious Creatures,,,Curious Creatures - Mansion,2026-07-07,20:30,60,No,1,Approved,2026-06-08 22:57:33,Dafne and Jonsi
